geneID	geneName
g14906.t1	TM232_HUMAN
g14909.t1	DCHS_RAT
g14912.t1	GABP2_HUMAN
g14913.t1	RM45_XENLA
g14914.t1	CEL3A_XENLA
g14914.t2	CEL3A_XENLA
g14914.t3	CEL3A_XENLA
g14914.t4	CEL3A_XENLA
g14916.t1	UBP8_HUMAN
g14916.t1	UBP8_HUMAN
g14918.t1	UBE2Z_DANRE
g14925.t1	MYBPP_MOUSE
g14927.t1	TMOD2_RAT
g14936.t1	AT7L3_MOUSE
g14948.t1	NEK8_MOUSE
g14952.t1	DC2I1_HUMAN
g14954.t1	FAKD4_PIG
g14955.t1	NDUA8_PANTR
g14956.t1	HTF4_HUMAN
g14956.t2	ITF2_RAT
g14960.t1	RAB8B_RAT
g14961.t1	SC5A8_HUMAN
g14964.t1	SC5AC_BOVIN
g14969.t1	PCBP3_HUMAN
g14969.t2	PCBP3_MOUSE
g14971.t1	MEG10_XENTR
g14971.t1	MEG10_XENTR
g14971.t1	MEG10_XENTR
g14971.t1	MEG10_XENTR
g14971.t1	MEG10_XENTR
g14971.t2	MEG10_XENTR
g14971.t2	MEG10_XENTR
g14971.t2	MEG10_XENTR
g14971.t2	MEG10_XENTR
g14971.t2	MEG10_XENTR
g14972.t1	RB11B_DIPOM
g14978.t1	RTBS_DROME
g14981.t1	KLH18_MOUSE
g14982.t1	LFG2_BOVIN
g14982.t2	LFG2_BOVIN
g14983.t1	NACA_DANRE
g14985.t1	ZEB2_MOUSE
g14986.t1	TBCD5_HUMAN
g14986.t2	TBCD5_HUMAN
g14987.t1	YMEL1_MOUSE
g14989.t1	PAPD1_HUMAN
g14990.t1	ECE_LOCMI
g14991.t1	GUAD_MOUSE
g14995.t1	PPCT_MOUSE
g14996.t1	ADAS_CAVPO
g14997.t1	PARP4_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14998.t1	MRC1_MOUSE
g14999.t1	MRC1_HUMAN
g14999.t1	MRC1_HUMAN
g14999.t1	MRC1_HUMAN
g14999.t1	MRC1_HUMAN
g14999.t1	MRC1_HUMAN
g15001.t1	MRC1_MOUSE
g15001.t1	MRC1_MOUSE
g15001.t1	MRC1_MOUSE
g15005.t1	RA1L2_HUMAN
g15006.t1	MIPT3_DANRE
g15006.t2	MIPT3_DANRE
g15006.t3	MIPT3_DANRE
g15006.t4	MIPT3_DANRE
g15007.t1	MIPT3_RAT
g15009.t1	MRC1_HUMAN
g15009.t1	MRC1_HUMAN
g15009.t1	MRC1_HUMAN
g15009.t1	MRC1_HUMAN
g15009.t1	MRC1_HUMAN
g15010.t1	PGBD4_HUMAN
g15011.t1	SYMC_XENLA
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15012.t1	MRC1_HUMAN
g15014.t1	MRC1_MOUSE
g15014.t1	MRC1_MOUSE
g15014.t1	MRC1_MOUSE
g15014.t1	MRC1_MOUSE
g15014.t1	MRC1_MOUSE
g15015.t1	FBP1_STRPU
g15016.t1	NMUR2_MOUSE
g15017.t1	GPRL1_MOUSE
g15018.t1	DNAS1_BOVIN
g15019.t1	RL23_AEDAE
g15020.t1	GABR2_HUMAN
g15023.t1	EPG5_HUMAN
g15023.t2	EPG5_HUMAN
g15024.t1	EPG5_HUMAN
g15025.t1	TLRN1_HUMAN
g15028.t1	HM20A_CHICK
g15028.t2	HM20A_CHICK
g15029.t1	KIF23_HUMAN
g15029.t1	KIF23_HUMAN
g15029.t2	KIF23_HUMAN
g15029.t2	KIF23_HUMAN
g15031.t1	LRC71_MOUSE
g15032.t1	GH38_ORYSJ
g15033.t1	GH38_ORYSJ
g15034.t1	GH38_ORYSJ
g15035.t1	GH38_ORYSJ
g15037.t1	WDR7_RAT
g15038.t1	DNJA1_PONAB
g15039.t1	TIM_HUMAN
g15041.t1	GBRR2_MOUSE
g15044.t1	IAH1_HUMAN
g15047.t1	RB27A_RAT
g15048.t1	HDGR3_HUMAN
g15049.t1	NAB2_HUMAN
g15049.t1	NAB2_HUMAN
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15051.t1	XYNB_NEOPA
g15052.t1	APC_MOUSE
g15052.t1	APC_MOUSE
g15055.t1	FAAA_BOVIN
g15056.t1	FER_MOUSE
g15058.t1	SELO_MOUSE
g15059.t1	ABRAL_MOUSE
g15060.t1	AGAP3_HUMAN
g15061.t1	IGBP1_RAT
g15063.t1	NOX5_HUMAN
g15063.t1	NOX5_HUMAN
g15064.t1	DHX29_XENLA
g15065.t1	DHX29_XENLA
g15066.t1	DIRC2_XENLA
g15067.t1	DIRC2_XENLA
g15068.t1	FCN2_HUMAN
g15068.t2	FCN2_HUMAN
g15071.t1	DIRC2_XENLA
g15072.t1	DIRC2_XENLA
g15073.t1	FMC1_BOVIN
g15075.t1	DHI1L_XENTR
g15079.t1	MEG10_XENTR
g15079.t1	MEG10_XENTR
g15079.t1	MEG10_XENTR
g15079.t1	MEG10_XENTR
g15079.t1	MEG10_XENTR
g15079.t1	MEG10_XENTR
g15082.t1	MEGF6_RAT
g15082.t1	MEGF6_RAT
g15082.t1	MEGF6_RAT
g15082.t1	MEGF6_RAT
g15082.t1	MEGF6_RAT
g15082.t1	MEGF6_RAT
g15083.t1	ACB5A_DANRE
g15083.t2	ACB5A_DANRE
g15084.t1	BAZ2B_CHICK
g15084.t1	BAZ2B_CHICK
g15084.t2	BAZ2B_CHICK
g15084.t2	BAZ2B_CHICK
g15085.t1	BAZ2B_HUMAN
g15085.t2	BAZ2B_HUMAN
g15085.t3	BAZ2B_HUMAN
g15085.t4	BAZ2B_HUMAN
g15085.t5	BAZ2B_HUMAN
g15085.t6	BAZ2B_HUMAN
g15086.t1	LMBR1_CHICK
g15087.t1	G6PC2_HUMAN
g15089.t1	ANKY2_CHICK
g15090.t1	MYL6B_MOUSE
g15091.t1	SSUH2_HUMAN
g15092.t1	ABI1_RAT
g15092.t1	ABI1_RAT
g15093.t1	ORC4_XENLA
g15094.t1	AVR2A_CHICK
g15095.t1	BRD7_MOUSE
g15095.t2	BRD7_MOUSE
g15098.t1	SQOR_HUMAN
g15100.t1	AP3S1_MOUSE
g15101.t1	MOCOS_HUMAN
g15102.t1	MOCOS_DANRE
g15103.t1	ZN830_XENTR
g15104.t1	ORC2_HUMAN
g15105.t1	CSMD1_MOUSE
g15105.t1	CSMD1_MOUSE
g15105.t1	CSMD1_MOUSE
g15105.t1	CSMD1_MOUSE
g15105.t2	CSMD3_MOUSE
g15105.t2	CSMD3_MOUSE
g15105.t2	CSMD3_MOUSE
g15105.t2	CSMD3_MOUSE
g15108.t1	WDR49_HUMAN
g15108.t2	WDR49_HUMAN
g15108.t3	WDR49_HUMAN
g15109.t1	LEO1_RAT
g15110.t1	CARME_RAT
g15110.t2	CARME_HUMAN
g15111.t1	TM267_MOUSE
g15115.t1	AMPN_PIG
g15116.t1	AMPN_CHICK
g15120.t1	AMPN_PIG
g15128.t1	ABHD2_MOUSE
g15129.t1	VA5_VESMC
g15130.t1	GLRA2_DANRE
g15131.t1	GLRA2_DANRE
g15132.t1	SPG16_HUMAN
g15133.t1	SSUH2_HUMAN
g15134.t1	KIF28_RAT
g15134.t2	KIF28_RAT
g15135.t1	PFD5_BOVIN
g15137.t1	DCTN6_BOVIN
g15138.t1	CPO_DROME
g15138.t2	CPO_DROME
g15140.t1	CERS1_HUMAN
g15141.t1	CDK6_HUMAN
g15146.t1	PPIG_HUMAN
g15147.t1	TSN_CHICK
g15148.t1	RNF32_MACFA
g15150.t1	CP2J4_RAT
g15151.t1	CATL1_CANLF
g15152.t1	CP2J4_RAT
g15153.t1	CP2J4_RAT
g15154.t1	CP2J4_RAT
g15156.t1	S2542_XENTR
g15159.t1	OAZ2_DANRE
g15160.t1	XYLB_HUMAN
g15161.t1	XYLB_HUMAN
g15162.t1	EMAL2_RAT
g15163.t1	GATM_CHICK
g15163.t1	GATM_CHICK
g15164.t1	GATM_DANRE
g15165.t1	T161B_MOUSE
g15166.t1	EMC6_XENTR
g15167.t1	GLI2_HUMAN
g15168.t1	FAIM1_BOVIN
g15174.t1	SNCAP_HUMAN
g15180.t1	POL4_DROME
g15183.t1	SMAD2_MOUSE
g15183.t2	SMAD3_CHICK
g15185.t1	T2AG_ONCMY
g15186.t1	SMAD6_CHICK
g15189.t1	DYM_CHICK
g15196.t1	AT5G3_PONAB
g15197.t1	JAZF1_MOUSE
g15198.t1	CK5P3_MOUSE
g15199.t1	CK5P3_HUMAN
g15200.t1	GABR2_HUMAN
g15201.t1	GABR1_CAEEL
g15202.t1	GABR2_CAEEL
g15203.t1	MVL_DROME
g15204.t1	DYH6_HUMAN
g15204.t2	DYH6_HUMAN
g15205.t1	DYH6_HUMAN
g15206.t1	DYH6_HUMAN
g15207.t1	DYH6_HUMAN
g15208.t1	DYH6_HUMAN
g15209.t1	DYH6_HUMAN
g15210.t1	DYH6_HUMAN
g15212.t1	IAH1_HUMAN
g15213.t1	PSB4_XENLA
g15214.t1	MNS1_XENTR
g15215.t1	VPS72_HUMAN
g15218.t1	AOX_ASPNG
g15225.t1	VWDE_HUMAN
g15225.t1	VWDE_HUMAN
g15225.t1	VWDE_HUMAN
g15227.t1	SV2B_MOUSE
g15228.t1	FXL15_BOVIN
g15230.t1	RPE_HUMAN
g15231.t1	DHX30_CHICK
g15234.t1	CPMD8_HUMAN
g15235.t1	GANP_MOUSE
g15236.t1	TSTD2_MOUSE
g15245.t1	LHPL2_HUMAN
g15246.t1	DPP9_HUMAN
g15247.t1	BL1S6_RAT
g15248.t1	LMAN1_MOUSE
g15249.t1	SMAD4_MOUSE
g15249.t1	SMAD4_MOUSE
g15256.t1	CCNT2_MOUSE
g15256.t2	CCNT2_MOUSE
g15257.t1	KANL2_BOVIN
g15258.t1	VPP1_MOUSE
g15259.t1	VPP1_PONAB
g15260.t1	VPP1_XENLA
g15260.t2	VPP1_MOUSE
g15261.t1	NRX4_DROME
g15262.t1	CNTP2_PONAB
g15264.t1	CRCM_HUMAN
g15264.t2	CRCM_HUMAN
g15265.t1	GPTC4_XENTR
g15267.t1	MC6ZB_XENLA
g15270.t1	OFUT2_MOUSE
g15270.t2	OFUT2_MOUSE
g15270.t3	OFUT2_MOUSE
g15272.t1	STA5A_HUMAN
g15272.t2	STA5A_HUMAN
g15272.t3	STA5A_HUMAN
g15275.t1	RDH16_RAT
g15276.t1	ESPL1_HUMAN
g15277.t1	ESPL1_MOUSE
g15282.t1	CF410_HUMAN
g15282.t2	CF410_HUMAN
g15283.t1	ANPRA_RAT
g15284.t1	HM19_CAEEL
g15285.t1	CNPY1_XENLA
g15286.t1	TTC17_DANRE
g15288.t1	CTXA_SCOPL
g15288.t2	CTXA_SCOPL
g15291.t1	CTXA_SCOPL
g15291.t2	STXB_SYNVE
g15291.t3	CTXA_SCOPL
g15297.t1	KELC_DROME
g15299.t1	MOT7_MOUSE
g15300.t1	MOT7_MOUSE
g15301.t1	SEPR_THESR
g15302.t1	TXND_THEPA
g15303.t1	CORIN_HUMAN
g15303.t2	CORIN_HUMAN
g15305.t1	HPSE_HUMAN
g15307.t1	SYDC_MOUSE
g15312.t1	ANPRA_RAT
g15318.t1	ANPRA_RAT
g15319.t1	ANPRA_HUMAN
g15320.t1	ANPRA_RAT
g15322.t1	C42S2_RAT
g15323.t1	SPP2C_MOUSE
g15330.t1	GABR1_RAT
g15331.t1	CUBN_CANLF
g15331.t1	CUBN_CANLF
g15336.t1	KMT2C_HUMAN
g15336.t1	KMT2C_HUMAN
g15336.t1	KMT2C_HUMAN
g15336.t2	KMT2C_HUMAN
g15336.t2	KMT2C_HUMAN
g15336.t2	KMT2C_HUMAN
g15342.t1	KMT2C_HUMAN
g15343.t1	SV2B_MOUSE
g15344.t1	UBXN6_MOUSE
g15345.t1	UBXN6_HUMAN
g15347.t1	FXL17_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t1	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15353.t2	FBN2_MOUSE
g15354.t1	COPZ1_BOVIN
g15356.t1	NF2L1_CHICK
g15356.t2	NF2L1_CHICK
g15357.t1	NEMP1_MOUSE
g15358.t1	STPAP_DANRE
g15362.t1	PSMD3_HUMAN
g15363.t1	LASP1_HUMAN
g15363.t2	LASP1_HUMAN
g15364.t1	TMUB1_DANRE
g15365.t1	VATF_AEDAE
g15366.t1	ASB1_MOUSE
g15368.t1	GPTC8_HUMAN
g15373.t1	FMT_HUMAN
g15374.t1	TLN1_HUMAN
g15374.t2	TLN1_HUMAN
g15374.t3	TLN1_HUMAN
g15375.t1	TLN1_HUMAN
g15375.t2	TLN1_HUMAN
g15376.t1	TLN1_CHICK
g15377.t1	TLN1_MOUSE
g15378.t1	DPS1_HUMAN
g15380.t1	R3HD1_HUMAN
g15381.t1	HUS1_HUMAN
g15382.t1	UPP2_HUMAN
g15384.t1	SEM5B_MOUSE
g15384.t2	SEM5B_MOUSE
g15385.t1	SMRC2_MOUSE
g15385.t2	SMRC2_MOUSE
g15386.t1	SMRC2_HUMAN
g15386.t2	SMRC2_HUMAN
g15387.t1	WSDU1_RAT
g15390.t1	MFSD6_PIG
g15391.t1	CSD_HALH5
g15393.t1	CCNH_MOUSE
g15394.t1	TEP1_HUMAN
g15395.t1	TEP1_RAT
g15396.t1	TEP1_HUMAN
g15399.t1	DCLK3_HUMAN
g15400.t1	PI51A_HUMAN
g15401.t1	DCST1_MOUSE
g15404.t1	ATOSA_HUMAN
g15404.t2	ATOSA_HUMAN
g15404.t3	ATOSA_DANRE
g15406.t1	ATOSA_XENTR
g15407.t1	TEX9_HUMAN
g15411.t1	PK1L3_MOUSE
g15412.t1	SUREJ_STRPU
g15414.t1	PRTG_HUMAN
g15414.t2	PRTG_HUMAN
g15415.t1	TT21B_XENLA
g15416.t1	TT21B_HUMAN
g15418.t1	NEO1_MOUSE
g15418.t2	NEO1_MOUSE
g15418.t2	NEO1_MOUSE
g15418.t3	NEO1_RAT
g15418.t4	NEO1_RAT
g15418.t5	NEO1_RAT
g15422.t1	PPA6_HUMAN
g15425.t1	ORCT_DROME
g15426.t1	HEMH_XENLA
g15427.t1	SBP2L_HUMAN
g15429.t1	ZN835_HUMAN
g15429.t1	ZN835_HUMAN
g15430.t1	TAXB1_XENTR
g15436.t1	KAL1L_MOUSE
g15437.t1	TTI2_RAT
g15437.t2	TTI2_RAT
g15439.t1	EXOS1_MOUSE
g15442.t1	MEIOC_MOUSE
g15443.t1	DNJC9_MOUSE
g15444.t1	FCN2_RAT
g15446.t1	SPMA1_HUMAN
g15448.t1	DLX6_HUMAN
g15449.t1	HME1A_DANRE
g15450.t1	MAP12_DANRE
g15452.t1	OPSD_ENTDO
g15456.t1	CEP78_MOUSE
g15457.t1	ACOHC_MOUSE
g15457.t1	ACOHC_MOUSE
g15459.t1	CAD96_DROME
g15463.t1	S11IP_CHICK
g15463.t2	S11IP_CHICK
g15463.t3	S11IP_CHICK
g15465.t1	RTJK_DROME
g15468.t1	RSU1_BOVIN
g15469.t1	HAT1_RAT
g15471.t1	S2512_PONAB
g15472.t1	MSMO1_MOUSE
g15473.t1	MK67I_XENTR
g15474.t1	MDH1B_BRAFL
g15476.t1	MDH1B_BRAFL
g15478.t1	MDH1B_BRAFL
g15488.t1	HMB4_TRIGR
g15491.t1	HMB1_STRPU
g15494.t1	SCR_DROME
g15497.t1	HXA4_MOUSE
g15498.t1	HXD3_ORYLA
g15500.t1	HXA2_RAT
g15503.t1	HXA1_XENLA
g15505.t1	HOX3_XENLA
g15507.t1	RACA_DICDI
g15513.t1	FBXW7_MOUSE
g15513.t1	FBXW7_MOUSE
g15513.t1	FBXW7_MOUSE
g15514.t1	SMAD2_DANRE
g15515.t1	LFG1_MOUSE
g15516.t1	VPS4_YEAST
g15517.t1	SRP19_CANLF
g15518.t1	VP13A_MOUSE
g15518.t1	VP13A_MOUSE
g15518.t1	VP13A_MOUSE
g15518.t2	VP13A_MOUSE
g15518.t2	VP13A_MOUSE
g15518.t2	VP13A_MOUSE
g15518.t3	VP13A_MOUSE
g15518.t3	VP13A_MOUSE
g15518.t3	VP13A_MOUSE
g15519.t1	VPS13_DROME
g15520.t1	EPC1_MOUSE
g15522.t1	MBD5_MOUSE
g15523.t1	AASDB_XENLA
g15524.t1	NANO1_DANRE
g15525.t1	NANO1_DANRE
g15526.t1	ILF2_XENTR
g15529.t1	YD023_HUMAN
g15529.t1	YD023_HUMAN
g15529.t1	YD023_HUMAN
g15529.t1	YD023_HUMAN
g15529.t1	YD023_HUMAN
g15529.t1	YD023_HUMAN
g15529.t1	YD023_HUMAN
g15533.t1	ANPRA_HUMAN
g15536.t1	THS7A_HUMAN
g15536.t1	THS7A_HUMAN
g15536.t1	THS7A_HUMAN
g15536.t1	THS7A_HUMAN
g15536.t1	THS7A_HUMAN
g15536.t1	THS7A_HUMAN
g15536.t2	THS7A_HUMAN
g15536.t2	THS7A_HUMAN
g15536.t2	THS7A_HUMAN
g15536.t2	THS7A_HUMAN
g15536.t2	THS7A_HUMAN
g15536.t2	THS7A_HUMAN
g15540.t1	THS7A_DANRE
g15541.t1	MYO1B_MOUSE
g15542.t1	MYO1B_HUMAN
g15544.t1	VIP2_XENLA
g15544.t2	VIP2_HUMAN
g15546.t1	CPEB1_PONAB
g15547.t1	ACOHC_DICDI
g5363.t1	FCN1_MOUSE
g5369.t1	DYHG_CHLRE
g5369.t2	DYHG_CHLRE
g5370.t1	DYH5_RAT
g5370.t2	DYH5_MOUSE
g5372.t1	DYHC1_MOUSE
g5372.t2	DYH8_MOUSE
g5373.t2	DYH5_HUMAN
g5373.t3	DYH5_HUMAN
g5373.t4	DYH5_HUMAN
g5373.t5	DYH5_HUMAN
g5374.t1	DYH5_MOUSE
g5374.t2	DYH5_MOUSE
g5374.t3	DYH8_MOUSE
g5374.t4	DYH8_MOUSE
g5376.t1	UBP16_BOVIN
g5376.t1	UBP16_BOVIN
g5378.t1	NSUN4_MOUSE
g5379.t1	UB2J1_HUMAN
g5383.t1	TAF13_PONAB
g5384.t1	CF118_HUMAN
g5385.t1	CASP8_HUMAN
g5385.t2	CASP8_HUMAN
g5388.t1	TTK_MOUSE
g5390.t1	HUNK_PANTR
g5393.t1	RBBP7_DANRE
g5394.t1	REPS1_MOUSE
g5394.t2	REPS1_MOUSE
g5395.t1	OCTL_DROME
g5396.t1	M3K7_HUMAN
g5396.t1	M3K7_HUMAN
g5397.t1	CK5P1_HUMAN
g5398.t1	GRM3_RAT
g5400.t1	GRM_DROME
g5401.t1	NB5R4_BOVIN
g5404.t1	ST1A1_BOVIN
g5411.t1	RNF17_MACFA
g5416.t1	BRS4_BOMOR
g5417.t1	SC5A8_MOUSE
g5421.t1	FUCTA_DROME
g5422.t1	DYLT1_HUMAN
g5423.t1	MGN_SALSA
g5432.t1	CHRD1_MOUSE
g5439.t1	DCMC_ANSAN
g5440.t1	TI13A_XENLA
g5446.t1	YRD6_CAEEL
g5447.t1	YI31B_YEAST
g5449.t1	SH3K1_HUMAN
g5454.t1	TBXT_PATPE
g5455.t1	TBXT_PATPE
g5460.t1	MOT13_MOUSE
g5472.t1	PRS23_HUMAN
g5473.t1	MAOX_COLLI
g5474.t1	TBA3_RAT
g5475.t1	TBA2_PATVU
g5476.t1	PDE10_MOUSE
g5477.t1	CRVP2_NAJAT
g5488.t1	GPR84_BOVIN
g5492.t1	GRM2_HUMAN
g5493.t1	CASR_PIG
g5494.t1	AMPN_RAT
g5496.t1	F186A_MOUSE
g5496.t1	F186A_MOUSE
g5504.t1	AGRG4_MOUSE
g5506.t1	MFGM_HUMAN
g5507.t1	IMA5_XENLA
g5508.t1	DGCR6_MOUSE
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5510.t1	AKAP5_RAT
g5516.t1	D19L3_HUMAN
g5517.t1	CC174_HUMAN
g5522.t1	PO3F4_XENTR
g5523.t1	NECB_HYDVU
g5523.t2	NECB_HYDVU
g5527.t1	BRWD3_MOUSE
g5527.t2	BRWD3_MOUSE
g5528.t1	DHDDS_HUMAN
g5529.t1	TSN33_BOVIN
g5530.t1	APEX1_DANRE
g5531.t1	RT06_BOVIN
g5537.t1	ATPO_DROME
g5538.t1	ITSN1_MOUSE
g5538.t1	ITSN1_MOUSE
g5538.t2	ITSN1_MOUSE
g5538.t2	ITSN1_MOUSE
g5539.t1	QORL1_BOVIN
g5540.t1	ZC12C_HUMAN
g5541.t1	TBA1_PARLI
g5542.t1	TBA1_DROME
g5543.t1	TBA2_PATVU
g5544.t1	TBA2_PATVU
g5545.t1	TBA1_PARLI
g5546.t1	TBA1_PARLI
g5547.t1	TBA1_PARLI
g5548.t1	TBA2_PATVU
g5549.t1	TBA1_PARLI
g5550.t1	TBA2_PATVU
g5551.t1	TBA8_CHICK
g5552.t1	TBA1_PARLI
g5553.t1	TBA_ENTDO
g5554.t1	TBA2_PATVU
g5555.t1	TBA1C_MOUSE
g5556.t1	TBA_LYTPI
g5557.t1	TBAT_ONCMY
g5558.t1	TBAT_ONCMY
g5559.t1	TBA_TORMA
g5561.t1	WASF3_HUMAN
g5561.t2	WASF3_HUMAN
g5564.t1	NOX3_HUMAN
g5567.t1	CSTF2_MOUSE
g5574.t1	NXPE3_BOVIN
g5574.t2	NXPE3_BOVIN
g5588.t1	PLCC_HUMAN
g5589.t1	SEPR_THESR
g5590.t1	IFT88_MOUSE
g5590.t2	IFT88_MOUSE
g5592.t1	ISCU_HUMAN
g5593.t1	RL13A_MACFA
g5595.t1	UTP11_RAT
g5596.t1	ARMC2_BOVIN
g5599.t1	ADGB_HUMAN
g5599.t1	ADGB_HUMAN
g5599.t2	ADGB_HUMAN
g5599.t2	ADGB_HUMAN
g5605.t1	VTA1_BOVIN
g5607.t1	DTHD1_HUMAN
g5609.t1	GATA_XENTR
g5610.t1	GATA_BOVIN
g5611.t1	DYH5_HUMAN
g5611.t2	DYH5_HUMAN
g5612.t1	M3K15_HUMAN
g5612.t2	M3K15_HUMAN
g5613.t1	ODPA_CAEEL
g5617.t1	DLP1_RAT
g5618.t1	QORX_HUMAN
g5619.t1	TNAP3_HUMAN
g5620.t1	CAD96_DROME
g5628.t1	MOT10_DANRE
g5629.t1	SCMH1_HUMAN
g5632.t1	SYYC_DANRE
g5633.t1	DOP1_HUMAN
g5633.t1	DOP1_HUMAN
g5633.t1	DOP1_HUMAN
g5635.t1	B3GL2_XENLA
g5636.t1	LSM10_HUMAN
g5637.t1	DLISH_DROME
g5638.t1	AFAD_MOUSE
g5638.t1	AFAD_MOUSE
g5638.t2	AFAD_MOUSE
g5638.t2	AFAD_MOUSE
g5641.t1	TTC17_DANRE
g5649.t1	CCS_PIG
g5656.t1	CEP57_MOUSE
g5656.t1	CEP57_MOUSE
g5657.t1	TXLNA_MOUSE
g5659.t1	MTF1_MOUSE
g5661.t1	FA76A_CHICK
g5661.t2	FA76A_CHICK
g5662.t1	RM19_BOVIN
g5664.t1	STK40_HUMAN
g5666.t1	EVA1C_HUMAN
g5672.t1	SYTL5_RAT
g5673.t1	BLTP1_MOUSE
g5674.t1	BLTP1_DANRE
g5679.t1	TFB1M_XENTR
g5686.t1	SAMD9_HUMAN
g5687.t1	ARL6_BOVIN
g5688.t1	SIF2_DROME
g5688.t2	SIF2_DROME
g5689.t1	GDAP2_NEMVE
g5691.t1	TET5C_MOUSE
g5693.t1	ODBB_RAT
g5698.t1	LCA5L_BOVIN
g5701.t1	DCAM_XENLA
g5702.t1	DCAM_XENLA
g5703.t1	CHM1B_DANRE
g5704.t1	SAP18_MOUSE
g5705.t1	THIC_HUMAN
g5706.t1	SC5A9_DANRE
g5707.t1	PFD3_PONAB
g5708.t1	CUL5_PONAB
g5709.t1	CUL5_HUMAN
g5710.t1	NDC80_HUMAN
g5711.t1	CNIF3_ARATH
g5711.t2	CNIF3_ARATH
g5712.t1	S22AD_RAT
g5714.t1	S22AD_HUMAN
g5715.t1	S22A5_HUMAN
g5716.t1	GNT2A_HUMAN
g5717.t1	GNT2A_HUMAN
g5718.t1	TM50A_HUMAN
g5719.t1	TEP1_HUMAN
g5720.t1	MSH2_CHLAE
g5723.t1	MSH2_HUMAN
g5730.t1	SNIP1_RAT
g5731.t1	ASCC3_CHICK
g5731.t1	ASCC3_CHICK
g5736.t1	ASCC3_BOVIN
g5736.t1	ASCC3_BOVIN
g5736.t2	ASCC3_CHICK
g5736.t3	ASCC3_BOVIN
g5736.t3	ASCC3_BOVIN
g5737.t1	CDK19_MOUSE
g5737.t2	CDK19_MOUSE
g5739.t1	CDK8_MOUSE
g5739.t1	CDK8_MOUSE
g5739.t1	CDK8_MOUSE
g5740.t1	SC5A9_DANRE
g5741.t1	MA1A1_MOUSE
g5744.t1	EDIL3_HUMAN
g5744.t1	EDIL3_HUMAN
g5746.t1	GR101_LYMST
g5747.t1	DAAF3_XENLA
g5753.t1	FAAH2_HUMAN
g5758.t1	CEP97_MOUSE
g5764.t1	MOT12_MOUSE
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5767.t1	FCGBP_HUMAN
g5768.t1	ARH_HUMAN
g5770.t1	PRDM1_MOUSE
g5770.t1	PRDM1_MOUSE
g5772.t1	CHM2B_XENTR
g5773.t1	ADA1A_ORYLA
g5776.t1	SC5A9_DANRE
