gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0149	PSC.0174	PSC.0177	PSC.0186	PSC.0187	PSC.0188	PSC.0190	PSC.0202	PSC.0203	PSC.0209	PSC.0219	PSC.0228	PSC.0230	PSC.0231	V2	uniprotID	geneID	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
g23215.t1	124.0562164	-2.108729557	0.744470041	-2.8325244	0.004618204	0.017016334	16	15	27	74	165	703	52	38	103	25	43	408	106	14	sp	Q23551	UNC22_CAEEL	27.362	921	537	27	5986	8646	3033	3855	2.86E-70	269
g23215.t1	124.0562164	-2.108729557	0.744470041	-2.8325244	0.004618204	0.017016334	16	15	27	74	165	703	52	38	103	25	43	408	106	14	sp	Q23551	UNC22_CAEEL	25.621	886	558	19	6154	8748	2789	3594	8.89E-59	231
g23215.t1	124.0562164	-2.108729557	0.744470041	-2.8325244	0.004618204	0.017016334	16	15	27	74	165	703	52	38	103	25	43	408	106	14	sp	Q23551	UNC22_CAEEL	26.86	793	499	23	6427	8613	1603	2378	2.97E-58	229
g23215.t1	124.0562164	-2.108729557	0.744470041	-2.8325244	0.004618204	0.017016334	16	15	27	74	165	703	52	38	103	25	43	408	106	14	sp	Q23551	UNC22_CAEEL	27.699	704	448	10	721	2691	5133	5822	2.60E-56	223
g23215.t1	124.0562164	-2.108729557	0.744470041	-2.8325244	0.004618204	0.017016334	16	15	27	74	165	703	52	38	103	25	43	408	106	14	sp	Q23551	UNC22_CAEEL	26.725	681	467	16	6628	8604	1409	2079	3.86E-54	216
g23215.t1	124.0562164	-2.108729557	0.744470041	-2.8325244	0.004618204	0.017016334	16	15	27	74	165	703	52	38	103	25	43	408	106	14	sp	Q23551	UNC22_CAEEL	27.166	681	430	15	469	2361	5539	6203	2.54E-53	213
g23215.t1	124.0562164	-2.108729557	0.744470041	-2.8325244	0.004618204	0.017016334	16	15	27	74	165	703	52	38	103	25	43	408	106	14	sp	Q23551	UNC22_CAEEL	29.442	591	331	18	742	2328	2685	3251	5.06E-38	162
g23222.t1	6.789881161	-2.309394351	0.872356732	-2.647305014	0.008113613	0.02724005	3	1	4	4	13	37	5	1	2	0	5	15	4	0	sp	Q23551	UNC22_CAEEL	33.182	220	141	4	133	777	4	222	7.29E-27	118
g23223.t1	8.538878977	-2.16896619	0.790132971	-2.745064779	0.006049895	0.021311177	2	9	7	7	10	35	3	0	4	4	2	34	2	1	sp	Q18066	DIM_CAEEL	29.31	232	140	7	16	681	322	539	5.76E-24	104
g23224.t1	69.15742093	-5.145899616	1.066903788	-4.823208687	1.41E-06	1.72E-05	2	1	18	2	527	143	7	0	3	2	4	108	1	123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23225.t1	63.01871245	-5.115833764	1.08538659	-4.713374766	2.44E-06	2.80E-05	0	0	5	1	507	105	8	2	5	11	2	114	3	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23229.t1	394.773467	-1.757157805	0.385573595	-4.557256581	5.18E-06	5.37E-05	420	668	438	141	297	289	527	255	149	176	152	666	210	506	sp	Q9DCT5	SDF2_MOUSE	61.582	177	68	0	112	642	24	200	5.15E-75	228
g23235.t1	58.48208948	-1.207942328	0.399965211	-3.020118488	0.002526758	0.010297684	23	28	35	40	120	144	24	42	22	60	43	131	70	58	sp	Q4KLT0	RN217_XENLA	50	148	73	1	622	1062	95	242	2.09E-47	167
g23238.t1	313.7393426	-1.578972973	0.423569245	-3.727780028	0.000193174	0.001200505	277	62	89	257	961	510	132	205	237	173	158	589	262	473	sp	Q4KLT0	RN217_XENLA	42.742	248	133	4	460	1200	3	242	1.76E-59	200
g23246.t1	845.6121907	-1.902235867	0.341673272	-5.567411984	2.59E-08	5.04E-07	945	1706	739	299	975	809	914	336	231	612	370	1377	407	917	sp	Q9W790	TCPA_PALPA	77.695	538	120	0	19	1632	8	545	0	840
g23248.t1	234.8011853	-2.053208256	0.341224743	-6.017172837	1.77E-09	4.69E-08	208	485	110	114	189	173	353	87	107	115	112	454	140	227	sp	A4IH82	3BP5L_XENTR	53.184	267	120	2	16	816	54	315	2.90E-84	265
g23251.t1	86.17512081	-0.854317194	0.339531157	-2.5161673	0.011863885	0.036870441	58	180	66	102	65	72	75	91	41	71	58	142	113	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23256.t1	59.28020044	1.039203027	0.29186093	3.560610283	0.000369994	0.002057632	33	32	44	129	41	47	15	124	66	53	124	28	183	38	sp	Q68EX9	CHID1_XENLA	49.127	401	190	5	1	1185	1	393	6.87E-130	382
g23259.t1	39.98718052	-2.435217868	0.618810406	-3.935321459	8.31E-05	0.000592628	9	139	7	5	59	22	36	25	27	2	14	52	33	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23262.t1	22.64736494	-2.85424457	0.936790578	-3.046833131	0.002312661	0.009560274	3	13	11	3	190	14	15	0	13	0	12	13	7	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23264.t1	40.63801937	1.505617525	0.341329034	4.411044402	1.03E-05	9.64E-05	38	16	51	82	27	9	9	111	62	45	89	20	87	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23268.t1	42.72561875	0.833225299	0.262783444	3.170767865	0.001520366	0.006726477	17	29	59	58	38	42	12	72	43	76	62	41	117	12	sp	Q5ZKL6	MBOA2_CHICK	40.043	462	261	4	28	1365	14	475	1.50E-109	338
g23269.t1	6.806718588	-3.537821651	1.123017915	-3.15028069	0.001631137	0.007145517	1	1	1	1	54	17	0	1	3	0	0	15	4	1	sp	O54912	KCNK3_RAT	50.296	169	84	0	7	513	95	263	6.28E-46	161
g23270.t1	7.305562442	-6.619795014	1.669893797	-3.964201211	7.36E-05	0.000536678	0	0	0	0	78	5	2	0	0	0	0	12	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23271.t1	255.0913302	-0.978233829	0.364679982	-2.682444542	0.007308627	0.024944131	263	80	137	291	277	250	299	257	198	115	140	335	418	392	sp	Q00900	ZEP2_RAT	47.49	259	102	8	1546	2307	1623	1852	2.25E-54	214
g23274.t1	39.02641568	-2.852585034	0.387605166	-7.359512419	1.85E-13	1.13E-11	75	53	5	22	93	55	40	11	12	7	10	87	17	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23275.t1	35.79628271	-3.817509745	0.550084576	-6.939859639	3.92E-12	1.87E-10	89	17	3	4	176	34	10	7	7	8	3	84	10	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23276.t1	13.31640125	-3.909829958	0.605635655	-6.455745998	1.08E-10	3.82E-09	32	14	1	1	35	24	17	5	0	3	0	21	5	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23277.t1	1.369216215	-4.201272568	1.654453181	-2.539372292	0.011105158	0.035071535	2	2	0	0	0	3	0	0	0	0	0	1	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23278.t1	1.16184585	-3.954700905	1.55082619	-2.55006069	0.010770417	0.034252168	3	0	0	0	3	2	2	0	0	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23279.t1	1283.603693	-5.404424046	0.562302507	-9.611239472	7.17E-22	1.79E-19	1190	1735	48	70	1423	672	4155	73	29	18	131	1680	178	1332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23279.t2	1468.607408	-6.725883525	0.479062656	-14.03967403	8.91E-45	3.04E-41	2754	1698	66	14	1284	1249	3111	16	32	16	22	3861	78	1941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23280.t1	34.3852397	-1.486207857	0.337764134	-4.400135209	1.08E-05	0.000100573	40	34	30	23	66	33	47	20	12	13	26	48	33	21	sp	Q5ZID2	PDD2L_CHICK	40.476	210	109	6	766	1389	183	378	6.03E-38	145
g23281.t2	194.5628828	-0.987617501	0.322823899	-3.059307273	0.002218495	0.009228776	360	177	121	120	158	173	212	237	98	238	112	232	211	149	sp	Q8CEE6	PASK_MOUSE	49.747	396	192	4	2827	4008	935	1325	4.22E-115	397
g23281.t2	194.5628828	-0.987617501	0.322823899	-3.059307273	0.002218495	0.009228776	360	177	121	120	158	173	212	237	98	238	112	232	211	149	sp	Q8CEE6	PASK_MOUSE	42.581	310	162	1	505	1434	107	400	1.08E-70	265
g23285.t1	276.6123985	-1.081216426	0.205088023	-5.271962793	1.35E-07	2.20E-06	342	284	260	176	271	277	237	240	184	232	180	532	252	273	sp	Q9V3H2	PSDE_DROME	86.495	311	39	1	1	933	1	308	0	566
g23287.t1	132.6764991	-1.172749492	0.355755941	-3.296500094	0.000978976	0.004648716	179	128	121	113	59	138	166	144	103	49	64	178	111	166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23293.t1	238.8808743	-3.678779525	1.0834316	-3.395488489	0.000685063	0.003429177	2	9	134	6	738	920	20	1	21	41	64	216	2	913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23294.t1	18.07939112	-2.341179351	0.947701978	-2.47037508	0.013497145	0.040921217	2	3	14	5	24	91	0	3	13	2	10	8	1	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23295.t2	36.04180713	3.377190758	0.907530431	3.721297537	0.000198202	0.001226937	17	11	64	67	11	0	0	45	52	205	45	0	73	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23297.t1	39.39394088	0.994527246	0.37004093	2.687614165	0.00719645	0.024644721	18	22	33	92	50	24	6	103	51	21	70	28	105	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23300.t1	63.30142341	-1.14593827	0.400177231	-2.863576891	0.004188871	0.015676487	53	29	31	82	61	59	103	50	41	60	28	84	46	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23302.t1	36.35613191	-4.211376686	1.225274961	-3.437087036	0.000588007	0.003014546	2	0	21	1	40	161	6	0	3	0	1	15	4	193	sp	P51589	CP2J2_HUMAN	38.809	487	274	9	37	1461	21	495	8.20E-106	327
g23303.t1	8.150590171	-4.013361034	1.099440149	-3.650367905	0.000261865	0.001554258	1	0	2	0	48	19	4	3	0	0	0	16	4	13	sp	O54749	CP2J5_MOUSE	38.114	509	301	10	1	1512	1	500	4.79E-96	303
g23304.t1	196.09793	-4.674798883	0.731696073	-6.388989984	1.67E-10	5.59E-09	18	574	15	3	128	496	507	13	30	4	31	131	34	82	sp	Q9UGT4	SUSD2_HUMAN	28.652	705	429	21	1483	3432	95	780	1.98E-67	247
g23309.t1	59.48689173	-2.457052751	0.486305911	-5.052483825	4.36E-07	6.06E-06	26	38	14	14	71	90	85	33	14	44	6	126	36	133	sp	P55199	ELL_HUMAN	34.518	197	103	7	19	597	60	234	6.22E-23	99.4
g23320.t1	26.46415361	-1.989166898	0.505957361	-3.931491169	8.44E-05	0.00060054	13	69	2	23	49	32	28	24	15	4	12	24	14	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23321.t1	46.65068389	-1.897881462	0.45010272	-4.216551865	2.48E-05	0.000207357	11	123	9	33	106	67	38	29	20	33	20	54	28	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23336.t1	1510.704052	-0.991069954	0.257434515	-3.849794401	0.000118217	0.000792929	1321	2192	1559	992	2443	1376	1243	1014	956	1680	1175	1684	1157	1463	sp	Q5WR10	DX39B_CANLF	84.259	432	64	2	1	1296	1	428	0	758
g23337.t1	108.9065529	1.348163262	0.313814952	4.296045345	1.74E-05	0.000152369	27	27	104	218	103	76	21	237	218	158	163	50	284	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23341.t1	231.8903698	-1.289096569	0.242792783	-5.309451762	1.10E-07	1.82E-06	241	220	131	141	324	200	261	200	173	210	124	369	175	269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23342.t2	481.4922483	0.97528146	0.320033631	3.04743429	0.00230804	0.009545027	515	388	606	838	285	154	149	779	657	1213	589	265	768	163	sp	A7MBL8	PKN2_DANRE	57.91	1005	346	19	85	3012	21	977	0	1050
g23344.t1	47.81231157	-1.614729714	0.581647747	-2.77612992	0.005501022	0.019659816	10	62	16	28	219	41	43	39	39	5	22	45	67	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23347.t1	1739.078108	-5.044737536	1.126520381	-4.478159137	7.53E-06	7.40E-05	9	18	225	30	1278	8243	50	21	247	170	97	324	10	10420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23349.t1	1004.308589	-2.456305407	0.417753166	-5.879800823	4.11E-09	9.73E-08	2077	2432	544	353	755	831	1485	319	200	235	522	1209	509	548	sp	Q6PCJ9	PPT2A_XENLA	58.209	268	109	3	175	969	29	296	7.53E-115	337
g23350.t1	209.9231671	-2.348422326	0.517510147	-4.537925177	5.68E-06	5.80E-05	229	40	58	88	651	152	79	34	112	131	63	749	102	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23354.t1	28.1579756	0.814052976	0.276579611	2.943286285	0.00324748	0.01273791	18	15	37	50	24	16	4	47	30	33	49	38	77	14	sp	Q6AYT0	QOR_RAT	52.381	84	40	0	61	312	245	328	3.09E-24	97.1
g23358.t1	87.67285535	-0.845931345	0.231535399	-3.653572408	0.000258617	0.001537655	80	46	64	83	158	104	73	69	78	72	65	144	118	73	sp	O94967	WDR47_HUMAN	42.737	475	220	16	19	1338	7	464	1.22E-88	300
g23359.t1	313.9228552	-0.749737406	0.219551337	-3.414861485	0.000638145	0.003228033	285	223	218	345	667	334	220	382	276	200	276	390	349	262	sp	Q5R6Q2	STX6_PONAB	55.357	224	95	2	1	657	1	224	1.11E-78	240
g23365.t1	62.73930197	-2.0121375	0.581664906	-3.459272647	0.000541636	0.002819181	40	18	33	35	155	69	8	34	28	16	33	53	38	266	sp	Q9JII1	INP5E_MOUSE	52.575	369	169	2	1738	2844	256	618	6.89E-93	311
g23366.t1	42.40828569	-3.418310586	1.202360009	-2.843000898	0.004469094	0.016552711	0	0	7	3	170	53	0	5	12	2	25	13	7	237	sp	Q4V8P4	SACA9_RAT	41.611	149	83	2	1	444	1	146	1.27E-31	118
g23367.t1	177.2976409	1.065070957	0.35753288	2.978945476	0.002892422	0.011517127	188	71	358	314	49	123	41	292	184	109	393	95	469	118	sp	Q76KB1	HS2ST_CHICK	55.449	312	128	4	28	945	5	311	2.49E-119	351
g23369.t1	423.2078773	-1.714440442	0.351216432	-4.881435733	1.05E-06	1.33E-05	395	900	147	125	392	418	493	235	183	433	257	663	327	406	sp	Q920Q8	NS1BP_MOUSE	38.438	653	362	12	148	2055	7	636	1.41E-153	463
g23369.t1	423.2078773	-1.714440442	0.351216432	-4.881435733	1.05E-06	1.33E-05	395	900	147	125	392	418	493	235	183	433	257	663	327	406	sp	Q920Q8	NS1BP_MOUSE	32.143	196	124	3	1489	2058	351	543	3.19E-25	115
g23369.t1	423.2078773	-1.714440442	0.351216432	-4.881435733	1.05E-06	1.33E-05	395	900	147	125	392	418	493	235	183	433	257	663	327	406	sp	Q920Q8	NS1BP_MOUSE	32.039	206	133	3	1027	1641	440	639	3.80E-22	105
g23370.t2	246.0682989	-0.632135702	0.257899019	-2.451097737	0.014242128	0.042674267	234	168	229	268	277	197	241	242	224	116	244	269	380	305	sp	Q2HWF0	FBP1L_RAT	33.912	634	348	10	1	1806	1	595	1.45E-101	323
g23372.t1	38.7277019	-2.094553221	0.865948651	-2.418796103	0.015571966	0.045893554	4	3	36	3	61	129	5	4	41	4	22	44	8	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23375.t1	1.985436704	3.248075018	1.182857106	2.745957226	0.006033463	0.021262011	0	0	8	7	1	0	0	0	4	1	3	1	10	0	sp	A9JS49	COQ4_XENLA	56.098	205	89	1	274	888	44	247	8.79E-78	241
g23376.t1	5.400101513	-3.470007143	1.131596148	-3.066471328	0.002166016	0.009057846	9	9	0	0	28	11	0	4	0	0	0	9	5	1	sp	Q8TDX7	NEK7_HUMAN	76.838	272	38	1	52	792	28	299	1.38E-155	438
g23376.t2	12.69298478	2.24170691	0.580205311	3.86364424	0.000111708	0.000754959	0	0	28	21	9	8	2	26	10	33	34	2	28	6	sp	Q8TDX7	NEK7_HUMAN	67.638	309	38	2	52	903	28	299	1.72E-147	419
g23383.t1	201.3099127	0.790003604	0.250151501	3.158100595	0.001588007	0.006989486	120	132	220	445	190	181	42	456	292	150	287	167	406	91	sp	Q5ZMC0	EDF1_CHICK	60.993	141	53	1	1	417	1	141	2.43E-54	171
g23385.t1	69.74766665	1.554086556	0.360208493	4.314408416	1.60E-05	0.000142002	36	15	133	114	55	39	7	259	125	89	57	45	130	28	sp	Q6DG03	DMTF1_DANRE	29.528	254	165	5	4240	4998	118	358	1.22E-25	118
g23404.t1	488.9594888	-1.277854935	0.334047336	-3.825370837	0.000130575	0.000866173	387	714	523	332	409	562	509	467	324	105	308	839	410	549	sp	Q25532	VATG_MANSE	56.897	116	50	0	1	348	1	116	3.47E-25	94.7
g23411.t1	257.0272544	0.990072461	0.241634321	4.097399974	4.18E-05	0.0003296	217	166	427	492	165	207	52	302	332	404	479	190	519	72	sp	Q99104	MYO5A_MOUSE	51.759	398	181	5	226	1395	1459	1853	8.96E-137	436
g23420.t1	17.29684458	-2.243109673	0.8400298	-2.670273927	0.007578939	0.025733029	0	2	6	4	109	34	3	5	2	13	6	24	19	21	sp	B0S794	ANR45_DANRE	37.43	179	109	3	289	819	46	223	6.78E-38	136
g23422.t1	225.1904738	-5.483842724	1.20168215	-4.563471901	5.03E-06	5.24E-05	16	13	6	12	2642	16	4	3	23	0	23	458	19	2	sp	Q761V0	SC6A5_MOUSE	49.068	644	286	6	4	1929	167	770	0	618
g23425.t1	184.7850012	0.746616674	0.277904417	2.686595207	0.007218437	0.024702212	186	186	214	376	137	128	35	325	206	230	322	103	355	69	sp	Q5ZJK0	RGPS1_CHICK	54.896	337	134	8	160	1125	37	370	9.01E-120	363
g23439.t1	19.82186624	1.490226572	0.514302338	2.897569121	0.003760669	0.014333392	19	3	14	30	24	9	2	55	28	46	33	2	54	6	sp	Q4V9P0	SAMC_DANRE	60.92	261	99	2	31	810	9	267	2.03E-98	292
g2344.t1	5.038940169	3.796334982	1.061734615	3.575596886	0.00034943	0.001967126	2	1	1	8	1	0	0	37	11	15	6	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23443.t1	63.78472555	-0.811654076	0.301763879	-2.689699236	0.007151644	0.024543388	106	46	42	89	69	53	69	66	49	54	39	57	61	57	sp	O14733	MP2K7_HUMAN	60.798	426	135	8	16	1239	2	413	1.03E-164	472
g23445.t1	13.69524798	1.8479695	0.431740864	4.280274704	1.87E-05	0.00016164	0	5	12	29	6	11	2	40	24	20	31	9	34	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23451.t1	36.89880527	-1.749172671	0.263390214	-6.640993386	3.12E-11	1.23E-09	68	29	20	16	76	63	27	20	19	20	16	48	39	35	sp	P43143	ACHA6_RAT	24.316	329	218	6	7	993	11	308	1.80E-25	111
g23452.t1	163.9748211	-1.010539921	0.200507621	-5.039907777	4.66E-07	6.42E-06	205	168	140	170	162	265	105	128	118	70	122	286	213	140	sp	P55143	GLRX_RICCO	45.833	96	52	0	67	354	7	102	2.22E-23	89.7
g23453.t1	222.4361348	-1.836274125	0.400191419	-4.588489508	4.46E-06	4.73E-05	96	161	113	124	258	263	197	114	152	53	163	833	113	326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23454.t1	47.98318527	-2.811301671	0.615418897	-4.568110737	4.92E-06	5.13E-05	13	11	8	7	27	49	63	25	13	10	25	182	16	141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23463.t1	823.9941885	1.047023201	0.250531536	4.179207209	2.93E-05	0.000240013	686	619	1293	1126	317	452	259	1361	1201	1914	982	535	1678	315	sp	O77834	PRDX6_BOVIN	67.89	218	67	2	10	654	7	224	1.78E-102	298
g23465.t1	367.12821	0.737282353	0.25597835	2.880252775	0.003973565	0.015035645	402	151	507	675	135	246	172	668	496	395	550	268	714	226	sp	Q8BQN5	FA78B_MOUSE	40.377	265	115	4	166	846	1	260	7.94E-59	191
g2347.t1	4.134032752	2.455664803	0.941683471	2.607739094	0.009114239	0.029885887	1	2	9	10	0	4	0	23	4	0	9	1	7	0	sp	Q6GLK6	ACSF3_XENLA	34.112	214	101	5	196	837	54	227	2.71E-29	119
g23471.t1	19.81667667	-1.898533469	0.736233307	-2.578711737	0.00991695	0.031995254	6	3	2	7	85	32	1	17	24	6	8	62	8	25	sp	Q9QX29	TRPC5_MOUSE	39.462	446	234	8	40	1311	33	464	9.89E-86	301
g23471.t1	19.81667667	-1.898533469	0.736233307	-2.578711737	0.00991695	0.031995254	6	3	2	7	85	32	1	17	24	6	8	62	8	25	sp	Q9QX29	TRPC5_MOUSE	40	330	172	7	1744	2676	454	776	4.44E-69	253
g23477.t1	75.34274449	-1.954410395	0.761384933	-2.566914985	0.010260777	0.032923197	10	8	24	20	495	96	4	33	66	15	56	106	55	97	sp	Q9H4G4	GAPR1_HUMAN	32.414	145	96	2	25	456	8	151	2.06E-21	87.8
g23478.t1	576.3929207	-1.804139926	0.323789618	-5.571951119	2.52E-08	4.95E-07	564	918	318	309	380	504	934	343	243	260	299	933	482	614	sp	P46379	BAG6_HUMAN	28.682	387	214	8	1468	2592	790	1126	2.74E-33	142
g23479.t1	45.12370853	-1.646120409	0.65442887	-2.515354202	0.011891285	0.03693877	55	84	37	42	48	57	64	30	21	41	7	19	0	43	sp	P46379	BAG6_HUMAN	43.094	181	92	4	4	534	17	190	8.71E-27	112
g23479.t2	66.81781748	-1.896707013	0.524325661	-3.617421678	0.000297552	0.001722136	45	69	39	29	30	51	117	29	27	4	46	148	83	107	sp	P46379	BAG6_HUMAN	43.575	179	95	3	4	537	17	190	4.37E-27	113
g23480.t1	8.501685633	2.070518193	0.704541809	2.938815221	0.003294694	0.012878688	5	5	19	35	1	2	0	16	14	0	17	4	20	3	sp	Q0VCQ4	RRFM_BOVIN	55.618	178	79	0	208	741	69	246	1.60E-65	207
g23481.t1	44.73164317	1.681777339	0.320565966	5.246275398	1.55E-07	2.48E-06	11	7	49	123	29	32	8	92	56	70	87	34	133	13	sp	Q7Z7A1	CNTRL_HUMAN	26.306	1110	726	18	991	4215	1236	2288	2.27E-66	253
g23483.t1	14.83201326	1.434253827	0.417002238	3.439439158	0.000582921	0.002996728	6	4	11	47	9	14	4	26	16	29	24	3	39	8	sp	A2AL36	CNTRL_MOUSE	38.977	567	321	6	4	1662	71	626	4.89E-97	333
g23485.t1	118.5692515	2.752799343	0.347973429	7.910946978	2.55E-15	2.22E-13	30	20	186	336	67	34	13	340	164	240	251	11	286	13	sp	Q99943	PLCA_HUMAN	38.095	252	146	2	91	846	25	266	1.82E-46	160
g23486.t1	53.78379024	-1.923525476	0.599285475	-3.209698141	0.001328744	0.005999278	70	15	8	11	66	47	65	73	20	39	24	245	19	18	sp	Q9JHA8	VWA7_MOUSE	27.546	766	476	24	235	2433	88	807	7.89E-64	238
g23489.t1	1163.963089	-4.518027785	0.971030512	-4.652817527	3.27E-06	3.59E-05	19	20	54	45	6025	2259	59	30	126	155	346	1116	38	4746	sp	Q96RW7	HMCN1_HUMAN	29.752	242	156	4	85	810	81	308	1.41E-23	111
g23490.t1	396.2385743	-4.797230926	0.995288799	-4.819938623	1.44E-06	1.74E-05	8	16	36	5	2230	777	20	5	35	20	114	360	7	1509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23495.t1	398.1757231	2.444616408	0.740808088	3.299932127	0.000967082	0.004604433	148	44	437	49	85	93	45	2192	193	18	1370	180	2108	156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23495.t2	571.3833409	2.203325124	0.802344746	2.746107749	0.006030695	0.021260708	570	78	444	27	116	189	18	1659	292	96	2432	225	4204	98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23496.t1	95.56897432	0.810489871	0.236780476	3.422959045	0.000619434	0.003150419	81	67	199	170	68	65	21	114	123	117	134	93	199	35	sp	Q15477	SKI2_HUMAN	58.065	992	410	3	880	3846	256	1244	0	1126
g23496.t1	95.56897432	0.810489871	0.236780476	3.422959045	0.000619434	0.003150419	81	67	199	170	68	65	21	114	123	117	134	93	199	35	sp	Q15477	SKI2_HUMAN	47.594	187	86	3	88	639	22	199	5.83E-38	159
g23499.t1	795.9826474	0.919499472	0.292531503	3.1432494	0.001670834	0.007291334	631	561	1010	1092	309	463	485	1241	1019	1313	1300	365	2251	247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23508.t1	616.1588612	-5.106572196	0.651957958	-7.832671012	4.78E-15	3.90E-13	1096	574	123	7	371	526	1474	19	52	47	14	956	13	1194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23509.t1	27819.86995	-5.378534997	0.647089279	-8.311890145	9.42E-17	1.03E-14	45406	21464	4085	206	12761	21542	76009	765	2038	1785	791	50629	770	47449	sp	Q00685	CO3_LETCA	27.029	1639	991	47	13	4689	1	1514	1.14E-146	498
g23510.t1	36.77832111	1.359583449	0.256334159	5.303949555	1.13E-07	1.87E-06	21	17	57	62	8	30	10	55	56	62	75	24	95	14	sp	Q28717	PTPA_RABIT	52.492	301	140	1	61	954	21	321	3.18E-117	343
g23512.t1	25.66379677	2.120914063	0.616472783	3.440401784	0.000580851	0.00298834	20	9	56	40	13	11	2	24	19	140	30	2	36	2	sp	Q7TSV3	ZMY19_RAT	60.101	198	70	4	1	588	1	191	2.52E-78	237
g23513.t2	117.3245654	-1.504992935	0.538951903	-2.792443867	0.005231154	0.018814763	55	134	64	128	184	213	132	43	62	97	24	14	119	231	sp	P41234	ABCA2_MOUSE	46.53	2536	1143	44	1	7458	1	2373	0	2089
g23516.t1	54.17613824	-0.781816145	0.305504908	-2.559095202	0.0104945	0.033510046	41	76	42	65	49	46	44	41	22	66	51	60	56	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23517.t1	89.71396051	-1.108849349	0.284811331	-3.893276811	9.89E-05	0.000682361	62	145	65	82	81	89	81	76	64	33	85	118	90	124	sp	D3ZWZ9	GP107_RAT	62.762	239	89	0	1	717	268	506	6.90E-109	327
g23520.t1	16.4704239	-1.922932898	0.791693935	-2.42888421	0.015145368	0.044840318	36	47	23	0	11	34	10	7	6	0	5	6	20	9	sp	Q7T0U6	SCM1B_XENLA	51.44	486	183	4	43	1407	10	473	6.88E-172	494
g23520.t2	277.7294344	-1.446629078	0.502497875	-2.878876012	0.003990952	0.015093068	712	745	137	175	127	108	272	207	169	214	192	181	185	108	sp	Q7T0U6	SCM1B_XENLA	54.095	464	182	3	43	1341	10	473	3.70E-178	509
g23521.t1	14.61010958	-1.519031441	0.584404194	-2.59928224	0.009341893	0.030447045	9	4	4	17	46	17	1	7	7	7	8	31	19	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
